,id,datum,datum_prognoze,temp_prosjek,temp_max,temp_min,vidljivost,smjer_vjetra_stupnjevi,brzina_vjetra,nalet_vjetra_brzina,relativna_vlaznost,tlak_zraka,uv_index,oblaci_pokrice,oborine_akumulirano,dubina_snijega,rosa_prosjek,prognoza,preostalo_dana
6973,d468022c-6b36-4b93-8844-e81b5d38425f,2018-03-13,2020-05-04,8.7,14.2,2.9,14.9,153.33,14.9,0.0,76.38,1016.4,,20.5,0.0,,4.4,Clear,6
6974,68ae1ca9-f372-4a8c-9f84-fa77b96c0946,2018-03-12,2020-05-04,8.2,12.8,4.7,14.6,184.71,12.0,0.0,81.78,1010.1,,44.1,0.2,,5.0,"Rain, Partially cloudy",6
6975,0900bb58-720f-4c9e-a1a8-5f8670a9a4de,2018-03-11,2020-05-04,7.7,10.6,5.3,10.1,134.25,10.4,0.0,91.11,1000.8,,85.6,0.2,0.0,6.3,"Rain, Overcast",6
6976,736d345e-010c-443f-81e6-a0c0b4f1264f,2018-03-10,2020-05-04,6.5,7.8,5.5,7.3,172.08,11.2,0.0,94.13,993.7,,97.1,9.6,1.0,5.6,"Rain, Overcast",6
6977,40ef0027-1f66-4c0d-b25f-54a5ba921313,2018-03-09,2020-05-04,6.2,10.6,2.6,10.3,108.96,15.6,0.0,89.02,998.5,,82.0,3.0,,4.5,"Rain, Overcast",6
6978,bc7623b2-8885-4d72-a032-87d2c00033e8,2018-03-08,2020-05-04,6.4,11.7,2.9,12.7,224.58,13.6,0.0,84.8,1004.3,,36.8,1.0,,3.8,"Rain, Partially cloudy",6
6979,e7b3eec6-c016-46bf-99ae-c41c06082edd,2018-03-07,2020-05-04,5.0,8.0,2.6,7.0,126.27,9.1,0.0,93.84,999.7,,96.4,11.8,1.0,4.1,"Rain, Overcast",6
6980,c1591ffe-082c-46e5-9375-aec14712f639,2018-03-06,2020-05-04,2.9,5.1,1.3,5.1,240.04,6.4,0.0,96.04,997.5,,74.3,14.2,1.0,2.3,"Rain, Partially cloudy",6
6981,9a64a161-8739-4e9c-9cef-0c102821ef9d,2018-03-05,2020-05-04,0.1,2.8,-2.8,9.0,88.0,9.1,0.0,78.52,1009.8,,78.4,2.8,1.0,-3.4,"Rain, Overcast",6
6982,ce83c410-10e3-4821-9eca-6585dcae1c49,2018-03-04,2020-05-04,-1.9,2.8,-8.4,13.8,130.08,16.9,0.0,48.23,1013.1,,34.2,0.0,,-11.6,Partially cloudy,6
6983,412d247d-5d3f-49fc-955a-3c24a9917ebd,2018-03-03,2020-05-04,-2.6,0.8,-5.5,13.1,59.33,19.8,0.0,45.12,1013.8,,59.3,0.0,,-13.0,Partially cloudy,6
6984,a0d3b745-0574-4974-a779-1e710da39b0e,2018-03-02,2020-05-04,-3.2,-1.1,-5.7,13.5,47.88,34.5,0.0,44.25,1015.2,,60.9,0.0,,-13.7,Partially cloudy,6
6985,9fb51f9a-e027-441d-9d05-3b34305da964,2018-03-01,2020-05-04,-0.5,1.9,-3.8,18.6,65.92,36.7,0.0,42.12,1016.7,,20.7,14.0,,-11.9,"Rain, Clear",6
6986,aafce6db-5c43-4434-bb78-308132cd276f,2018-02-28,2020-05-04,6.1,9.7,2.2,22.4,74.79,29.9,0.0,54.68,1010.3,,27.9,0.0,0.0,-2.4,Partially cloudy,6
6987,719855fe-9839-4517-87ff-d99bd4dc299f,2018-02-27,2020-05-04,5.3,8.0,3.4,13.2,67.96,29.1,0.0,69.76,1012.1,,89.9,2.2,,0.1,"Rain, Overcast",6
6988,238e8d74-5111-4c66-b577-9df52ebf0297,2018-02-26,2020-05-04,5.1,6.8,3.1,12.3,70.46,32.1,0.0,63.04,1013.4,,85.2,0.0,,-1.5,Overcast,6
6989,2e905cac-ea43-4f73-ba9c-d612ffda7826,2018-02-25,2020-05-04,5.2,6.8,3.4,15.5,55.0,27.9,0.0,58.41,1014.1,,47.6,0.0,,-2.3,Partially cloudy,6
6990,7536690d-ea86-40e5-8711-83c261c4190e,2018-02-24,2020-05-04,3.7,7.5,0.9,18.6,96.08,16.6,0.0,65.02,1016.7,,60.4,0.0,,-2.3,Partially cloudy,6
6991,90166f5c-f810-4ca2-b728-0ad516c38fc5,2018-02-23,2020-05-04,4.8,7.4,2.4,13.7,84.92,21.7,0.0,60.45,1020.9,,80.7,2.3,0.0,-2.3,"Rain, Overcast",6
6992,798b9b9b-38ff-44bd-a28a-01fd017824e6,2018-02-22,2020-05-04,5.9,7.3,4.4,8.4,78.88,23.1,0.0,79.04,1021.3,,95.9,24.7,1.0,2.4,"Rain, Overcast",6
6993,09917f9c-ee3e-46f2-be39-0741667495b9,2018-02-21,2020-05-04,4.8,9.4,-1.2,11.9,154.42,13.1,0.0,74.23,1023.7,,55.0,50.0,2.0,0.4,"Rain, Partially cloudy",6
6994,4933ef90-e5a8-4149-ad75-abd38cfc2bad,2018-02-20,2020-05-04,3.4,8.9,-2.5,19.2,200.63,12.0,0.0,67.84,1027.6,,9.9,70.0,5.0,-2.2,"Rain, Clear",6
6995,a057d2c5-4f45-478c-ad8d-50015f666f36,2018-02-19,2020-05-04,2.2,8.6,-4.2,21.7,170.88,14.9,0.0,61.36,1029.2,,5.3,80.0,7.0,-5.0,"Rain, Clear",6
6996,ff58d042-08be-4bb8-9577-b649008e08ec,2018-02-18,2020-05-04,2.3,8.6,-3.9,20.3,128.25,14.8,0.0,63.87,1025.5,,8.0,90.0,8.0,-4.3,"Rain, Clear",6
6997,14058a72-ee14-4f04-88e2-32079a564231,2018-02-17,2020-05-04,4.3,7.3,0.9,16.4,59.42,23.0,0.0,60.96,1021.5,,35.5,15.4,5.5,-2.7,"Rain, Partially cloudy",6
6998,697457d7-b7d6-4f19-900c-e54db2694774,2018-02-16,2020-05-04,2.5,6.0,0.1,8.9,95.88,19.3,0.0,86.44,1019.4,,71.8,17.0,7.0,0.5,"Rain, Partially cloudy",6
6999,69a9bee6-b03d-42ee-9e3e-195b86abcd75,2018-02-15,2020-05-04,3.6,8.7,-1.7,18.5,135.71,16.3,0.0,63.7,1017.9,,12.3,0.0,,-3.0,Clear,6
7000,55d1ab0c-b054-4eec-b1ae-e57c8fc7f08f,2018-02-14,2020-05-04,4.4,8.6,0.0,18.9,76.54,24.7,0.0,71.3,1017.0,,16.9,0.0,,-0.7,Clear,6
7001,78975e8c-77fe-4b24-94e8-7351ae077301,2018-02-13,2020-05-04,5.5,9.7,2.5,14.6,131.0,18.2,0.0,81.71,1018.8,,52.1,0.4,0.0,2.5,"Rain, Partially cloudy",6
7002,904f7358-fe75-435b-b0f6-bd349bcede67,2018-02-12,2020-05-04,6.6,9.1,4.6,10.2,127.88,12.3,0.0,85.27,1016.0,,93.1,3.3,,4.3,"Rain, Overcast",6
7003,4999a321-16ab-407f-af67-849e2437e297,2018-02-11,2020-05-04,6.5,9.0,4.1,11.7,150.79,19.2,0.0,82.81,1009.5,,88.8,6.9,,3.7,"Rain, Overcast",6
7004,b077b736-3496-4d54-bd71-0f4e6ff10099,2018-02-10,2020-05-04,4.9,9.4,-1.1,22.5,106.38,20.5,0.0,71.22,1008.1,,59.0,8.2,,-0.1,"Rain, Partially cloudy",6
7005,f8a2d2cd-f3fb-4712-aed8-0d4e4b4ac616,2018-02-09,2020-05-04,3.4,9.0,-1.7,23.8,139.38,13.1,0.0,71.46,1013.9,,20.9,11.0,,-1.5,"Rain, Clear",6
7006,ab601cf6-62ad-4d53-b534-0288f830a6db,2018-02-08,2020-05-04,4.1,9.1,-0.2,24.4,133.46,11.9,0.0,73.9,1011.6,,22.1,6.8,1.0,-0.5,"Rain, Clear",6
7007,9842153c-4765-4926-a8de-dfa4367ce18d,2018-02-07,2020-05-04,8.1,9.8,5.9,8.4,134.5,19.0,0.0,90.53,1013.2,,95.7,27.6,2.0,6.7,"Rain, Overcast",6
7008,ebf3f2f8-a591-4a0d-9203-3994b4c12254,2018-02-05,2020-05-04,10.6,12.1,8.3,10.8,177.26,20.3,0.0,79.02,1014.6,,89.9,20.2,0.0,7.0,"Rain, Overcast",6
7009,58f60136-d339-4b04-9836-bd620f989d25,2018-02-04,2020-05-04,6.7,9.3,4.2,7.2,160.75,8.3,0.0,90.16,1025.9,,79.9,0.0,,5.1,Overcast,6
7010,bedec467-f6ea-45ba-aa6c-83f49b917ffc,2018-02-03,2020-05-04,5.1,7.9,3.1,13.4,152.5,9.5,8.3,72.55,1018.4,,74.0,0.0,,0.5,Partially cloudy,6
7011,30f44b61-b4ad-4466-824c-0b532a7bf3a9,2018-02-02,2020-05-04,6.7,8.3,4.9,6.4,179.75,6.9,0.0,90.55,1028.3,,78.5,0.0,,5.2,Overcast,6
7012,8d1c010a-82ec-41a3-b606-aaafdcaa44e5,2018-02-01,2020-05-04,8.2,11.3,5.8,8.6,177.39,11.7,0.0,88.09,1030.2,,83.6,0.0,,6.3,Overcast,6
7013,31d72619-ff3d-4ada-ab39-07da58aa42d0,2018-01-31,2020-05-04,7.3,11.3,3.6,10.4,139.04,13.4,0.0,87.98,1029.8,,67.5,0.0,,5.5,Partially cloudy,6
7014,744c74ec-25c9-4ca5-bbe3-7cb0e150618a,2018-01-30,2020-05-04,7.2,12.1,4.0,13.3,145.04,15.2,0.0,82.73,1025.4,,36.0,0.0,,4.3,Partially cloudy,6
7015,08f183f2-5847-4a40-b4c2-251ab3c7ab87,2018-01-29,2020-05-04,5.2,9.1,1.3,7.8,122.5,18.9,0.0,83.61,1024.0,,62.3,0.0,,2.6,Partially cloudy,6
7016,c08002ba-729e-41a9-9b90-d6246b6489ba,2018-01-28,2020-05-04,4.8,12.3,-1.2,25.1,143.42,18.1,0.0,72.13,1023.7,,3.9,0.0,,0.0,Clear,6
7017,6ab63e0e-be8c-4918-ae2a-a257a9c4ea04,2018-01-27,2020-05-04,5.4,12.1,0.3,23.5,128.54,12.8,0.0,71.93,1023.3,,17.3,0.0,,0.4,Clear,6
7018,8d8689bb-366c-4396-a5f1-64acb7f9042b,2018-01-26,2020-05-04,4.4,9.8,-2.1,26.1,142.38,14.1,0.0,58.5,1022.9,,13.3,0.0,,-3.5,Clear,6
7019,6939c88e-9efd-490f-a9d8-0f383305f122,2018-01-25,2020-05-04,7.1,10.1,4.8,14.9,173.13,17.2,0.0,68.31,1019.2,,37.9,0.8,,1.3,"Rain, Partially cloudy",6
7020,dd982b50-499b-431d-82f9-83304e0d1240,2018-01-24,2020-05-04,4.2,10.1,-1.0,22.5,160.54,19.7,0.0,68.92,1022.6,,25.8,0.0,,-1.3,Partially cloudy,6
7021,778d5373-62ff-4426-b2c1-c4027ef06bb2,2018-01-23,2020-05-04,9.1,11.0,5.3,11.6,148.71,22.7,0.0,73.25,1019.4,,78.3,0.2,,4.5,"Rain, Overcast",6
7022,4d37396e-3a03-444b-9860-13767aaaa382,2018-01-22,2020-05-04,4.5,10.1,-2.7,26.2,167.54,19.0,0.0,65.63,1019.0,,12.9,0.0,,-1.7,Clear,6
7023,3e9f64dd-e9ff-4ae7-9f64-de3f426c8d98,2018-01-21,2020-05-04,5.3,7.0,2.0,9.0,199.75,17.5,0.0,83.46,1009.6,,66.0,0.0,,2.7,Partially cloudy,6
7024,16b71d08-7413-49ee-a6d6-ae7b93da0937,2018-01-20,2020-05-04,6.7,8.1,4.7,10.4,146.58,13.2,0.0,85.5,1012.3,,94.6,1.1,0.0,4.4,"Rain, Overcast",6
7025,fc9b55a1-559b-4214-b2cc-fd33a43df2a6,2018-01-19,2020-05-04,4.4,9.2,0.6,16.3,108.67,13.8,0.0,72.18,1013.6,,42.1,1.6,,-0.3,"Rain, Partially cloudy",6
7026,0168f6bc-f2dc-42c0-a51c-3750bb580675,2018-01-18,2020-05-04,11.6,14.6,8.4,14.0,107.83,15.5,10.8,77.21,1024.9,,79.5,0.2,0.0,7.8,"Rain, Overcast",6
7027,e2bf5fce-59df-4282-8f0d-d5a45e7cccaa,2018-01-17,2020-05-04,7.1,9.4,3.2,15.3,69.04,22.2,0.0,67.58,1011.6,,23.2,7.0,,1.5,"Rain, Clear",6
7028,570b12b2-aaf5-43bb-96f2-327106f7c55c,2018-01-16,2020-05-04,6.5,11.2,1.7,18.8,77.75,19.0,0.0,65.92,1018.6,,13.3,0.0,,0.4,Clear,6
7029,228af1b8-299f-41d6-88ba-0fc6472b8e23,2018-01-15,2020-05-04,5.1,12.3,0.1,17.8,121.29,16.4,0.0,76.85,1015.7,,15.6,0.0,,1.2,Clear,6
7030,29c43674-9cc4-4c14-9ff7-b39c2a1a31db,2018-01-14,2020-05-04,7.3,12.0,2.1,11.1,156.79,15.7,0.0,84.65,1016.2,,53.9,6.3,1.0,4.8,"Rain, Partially cloudy",6
7031,da737397-cc90-4326-ae24-1d3f881ceb0f,2018-01-13,2020-05-04,12.0,14.2,9.2,11.7,126.67,22.5,0.0,80.74,1021.6,,86.5,24.0,,8.7,"Rain, Overcast",6
7032,fa7250a2-ca08-412c-91e7-2846283c19ea,2018-01-12,2020-05-04,11.1,13.4,8.5,11.5,123.58,17.6,0.0,83.22,1025.9,,80.4,0.0,0.0,8.4,Overcast,6
7033,5fe7943f-33f3-4066-a920-4f2cd00dbb45,2018-01-11,2020-05-04,8.9,15.1,5.2,10.8,73.54,44.1,61.2,71.74,999.4,,92.7,19.5,,3.9,"Rain, Overcast",6
7034,3baa13f3-6a97-432f-a908-bf6bd42ab389,2018-01-10,2020-05-04,11.5,13.6,9.8,10.9,149.88,13.3,0.0,81.31,1020.7,,80.9,5.1,0.0,8.3,"Rain, Overcast",6
7035,2395cc0b-422a-4f11-b94a-46de4188f620,2018-01-09,2020-05-04,10.4,11.9,8.4,9.7,151.75,13.6,0.0,86.12,1011.4,,88.2,0.9,0.0,8.1,"Rain, Overcast",6
7036,ed5adc20-cb4b-4b46-b004-3bbd823623a0,2018-01-08,2020-05-04,6.7,9.6,2.0,11.3,123.38,9.3,0.0,87.8,1011.3,,50.8,0.0,,4.8,Partially cloudy,6
7037,9c14489e-cf1a-4016-b007-4a5dce197593,2018-01-07,2020-05-04,5.5,10.5,-0.4,10.0,128.29,12.8,0.0,84.97,1014.5,,48.6,0.7,,3.0,"Rain, Partially cloudy",6
7038,0edfc495-9226-4039-98be-7235742dab92,2018-01-06,2020-05-04,5.6,9.7,1.3,13.1,171.42,8.1,0.0,90.12,1016.7,,41.4,0.0,0.0,4.1,Partially cloudy,6
7039,436860ee-4306-48dc-a1fc-27cec4690b86,2018-01-05,2020-05-04,8.8,11.7,6.9,10.3,138.36,17.9,0.0,86.0,1017.0,,87.4,25.0,,6.6,"Rain, Overcast",6
7040,cffa1af9-4e37-4ecd-984b-da6d81f63476,2018-01-04,2020-05-04,4.5,8.0,1.1,10.4,123.26,10.4,0.0,89.85,1021.0,,68.8,0.0,,3.0,Partially cloudy,6
7041,b10a5cea-00e2-4f64-8ffd-f490008525b2,2018-01-03,2020-05-04,2.7,9.1,-2.0,14.8,111.33,13.2,0.0,80.64,1017.0,,30.8,0.0,,-0.4,Partially cloudy,6
7042,e3d3b22e-c819-4e24-a93c-8b8c84cc99df,2018-01-02,2020-05-04,4.5,8.9,-0.9,22.9,122.21,10.4,0.0,67.25,1010.7,,30.7,0.1,,-1.4,"Rain, Partially cloudy",6
7043,0bc4653f-3ed4-4573-aca3-0b8b00683c0a,2018-01-01,2020-05-04,6.8,10.6,4.9,10.3,130.17,18.2,0.0,84.47,991.6,,74.4,27.6,,4.4,"Rain, Partially cloudy",6
7044,dcc636c4-460a-4276-9919-665671dac2c2,2017-12-31,2020-05-04,10.8,12.1,9.8,10.2,148.17,22.4,0.0,86.67,997.7,,90.2,29.0,,8.7,"Rain, Overcast",6
7045,dfbbe836-ccfd-4dbe-a8c3-5c25b176872c,2017-12-30,2020-05-04,9.3,11.1,7.1,8.8,153.13,14.0,0.0,88.86,1016.4,,90.5,0.1,,7.6,"Rain, Overcast",6
7046,94912640-f7cd-494a-a587-e0776deaedfc,2017-12-29,2020-05-04,4.1,10.5,-1.1,4.4,123.13,13.2,0.0,91.45,1027.3,,41.5,0.0,,2.8,Partially cloudy,6
7047,a2cd509b-36ed-405e-92cf-ff737397ca18,2017-12-28,2020-05-04,3.8,11.7,-1.6,13.8,160.88,12.2,0.0,86.16,1028.0,,2.6,0.0,,1.5,Clear,6
7048,99650b63-d28e-49c1-bd7f-1b1cf024dc06,2017-12-27,2020-05-04,3.7,11.5,-1.3,23.5,151.33,10.4,0.0,82.32,1030.6,,7.3,0.0,,0.7,Clear,6
7049,6bb07f7e-99c2-456c-becb-f9da9671b581,2017-12-26,2020-05-04,4.2,11.0,-1.1,27.5,212.04,12.1,0.0,68.62,1030.0,,6.7,0.0,,-1.3,Clear,6
7050,c20cc317-7609-429f-b54c-25d0fc36e089,2017-12-25,2020-05-04,1.8,8.1,-3.8,27.2,136.08,13.9,0.0,70.51,1033.8,,4.2,0.0,,-3.3,Clear,6
7051,406f8bba-0d9e-4c4b-9574-91939d14a7a3,2017-12-24,2020-05-04,2.3,8.1,-1.1,19.1,98.79,15.3,0.0,62.68,1032.6,,12.2,0.0,,-4.4,Clear,6
7052,a92a79d9-7720-41e0-b269-fd9bda24bf04,2017-12-23,2020-05-04,0.9,6.6,-4.1,27.7,107.75,15.6,0.0,62.9,1032.1,,0.0,0.0,,-5.7,Clear,6
7053,1e87d031-4a17-412e-9493-b19d3a4a8278,2017-12-22,2020-05-04,1.2,7.6,-3.6,29.5,95.71,15.0,0.0,64.9,1024.2,,2.6,0.0,,-5.2,Clear,6
7054,81270c7f-ab95-4aa4-a7db-1369d9580329,2017-12-21,2020-05-04,4.0,9.1,-0.5,29.4,64.58,14.9,0.0,62.75,1019.0,,0.8,0.0,,-2.8,Clear,6
7055,a03b463f-9a6a-4759-b234-d0078c2f9bab,2017-12-20,2020-05-04,5.7,8.6,3.3,16.4,89.88,29.5,0.0,74.88,1006.8,,64.3,27.2,,1.5,"Rain, Partially cloudy",6
7056,45b65804-caba-4136-9309-69de69940300,2017-12-19,2020-05-04,11.8,13.7,8.0,12.0,169.96,18.4,0.0,79.47,999.2,,90.2,1.2,,8.2,"Rain, Overcast",6
7057,2e97e5b8-0f85-410e-a960-088000aa066e,2017-12-18,2020-05-04,8.7,10.5,4.7,9.1,178.0,14.6,0.0,88.14,1007.8,,90.6,2.0,,6.8,"Rain, Overcast",6
7058,1c794601-01de-48da-85e4-b27e7e121822,2017-12-17,2020-05-04,7.7,10.6,5.2,11.9,126.42,12.9,0.0,86.57,1016.7,,68.9,13.3,,5.6,"Rain, Partially cloudy",6
7059,a98d44b9-9301-4b8f-9c1e-27a0875249a5,2017-12-16,2020-05-04,12.4,16.1,9.3,9.8,170.92,29.2,0.0,82.43,1010.4,,79.4,20.5,,9.4,"Rain, Overcast",6
7060,edd344b4-e9a2-4740-915f-387012989460,2017-12-15,2020-05-04,13.0,16.1,9.9,9.5,154.38,30.0,0.0,82.69,1002.0,,73.2,35.0,,10.1,"Rain, Partially cloudy",6
7061,907d6896-4e2d-4d17-b5a3-9902c8027a5d,2017-12-14,2020-05-04,3.6,10.4,-2.5,14.6,138.42,18.7,0.0,72.63,1012.4,,54.3,2.0,2.0,-1.1,"Rain, Partially cloudy",6
7062,0b2f601f-12f7-4b40-96f2-bc318e7dde0b,2017-12-13,2020-05-04,3.4,10.5,-1.4,15.1,175.46,26.4,0.0,80.52,1011.2,,55.0,38.9,1.5,0.3,"Rain, Partially cloudy",6
7063,9e10c665-d386-4612-826d-f59f62d922b3,2017-12-12,2020-05-04,10.1,12.1,7.5,7.8,196.0,15.8,0.0,85.45,1014.3,,90.2,27.1,,7.8,"Rain, Overcast",6
7064,a2d257ef-e462-4eb1-9a6a-e5f842d25868,2017-12-11,2020-05-04,5.8,11.5,0.8,5.6,144.18,11.3,0.0,90.23,1029.8,,52.9,0.0,,4.3,Partially cloudy,6
7065,13e20eb1-345d-4f79-85b6-738e53777910,2017-12-10,2020-05-04,3.3,9.6,-0.7,7.1,105.83,12.0,0.0,87.1,1033.1,,29.2,0.0,,1.2,Partially cloudy,6
7066,58b30554-1bdd-4fdd-a235-b2d4f07b0429,2017-12-09,2020-05-04,2.8,10.9,-2.6,24.1,118.79,13.2,0.0,80.19,1032.9,,0.8,0.0,,-0.6,Clear,6
7067,90459a60-89ef-49ee-9f5d-04031b4be03c,2017-12-08,2020-05-04,1.1,7.0,-5.4,26.9,158.88,13.7,0.0,69.68,1026.7,,11.3,0.0,,-4.0,Clear,6
7068,b1ed2aea-857d-4a1a-9e83-ae4b4946c997,2017-12-07,2020-05-04,3.4,7.1,-0.9,31.7,73.38,27.6,0.0,55.19,1019.8,,4.2,0.0,,-5.0,Clear,6
7069,2db9325c-52cd-4b58-847a-3dd5b10406d4,2017-12-06,2020-05-04,5.2,7.6,1.6,26.8,71.42,31.8,0.0,53.02,1015.3,,18.1,0.0,,-3.8,Clear,6
7070,d78f8123-208f-4ac2-8d8d-d49ee68b80f5,2017-12-05,2020-05-04,5.1,8.6,1.8,13.2,97.54,15.7,0.0,76.41,1010.9,,37.0,0.1,,1.1,"Rain, Partially cloudy",6
7071,0cf97f77-09ce-48e2-a70d-0170a8c5a5d6,2017-12-04,2020-05-04,6.5,8.1,3.9,9.2,169.08,13.6,0.0,89.71,1002.0,,83.5,12.2,,4.9,"Rain, Overcast",6
7072,c78aed7a-ac88-49f9-9830-67c341838ee1,2017-12-03,2020-05-04,8.6,9.9,7.5,10.1,148.33,16.4,0.0,91.57,1005.6,,94.8,44.6,,7.3,"Rain, Overcast",6
7073,7e61e929-a0f8-4387-a187-ac8841f6d39b,2017-12-02,2020-05-04,4.6,9.5,-2.1,21.4,140.57,14.9,0.0,66.2,1016.8,,45.8,0.0,,-1.4,Partially cloudy,6
7074,7aee70b5-f32b-4d36-964d-0cae477e09fe,2017-12-01,2020-05-04,3.8,9.6,-0.8,32.2,85.17,16.1,0.0,54.88,1024.5,,0.0,0.0,,-4.9,Clear,6
7075,b51f0efc-2f71-4f18-81d3-aec87c1da3db,2017-11-30,2020-05-04,9.2,14.1,5.5,17.5,89.3,25.5,0.0,65.76,1014.6,,63.1,12.7,,2.8,"Rain, Partially cloudy",6
7076,34dc40ef-eddb-49bd-88e4-34cf5833acc6,2017-11-29,2020-05-04,12.7,15.6,9.2,7.9,147.21,22.3,0.0,86.47,1013.8,,80.6,0.0,,10.4,Overcast,6
7077,378751ec-1955-41da-9614-a81845d2eb0b,2017-11-28,2020-05-04,10.1,14.3,6.2,6.6,134.43,10.4,0.0,89.31,1021.6,,53.1,0.0,,8.4,Partially cloudy,6
7078,41dede98-7634-481e-b3c7-ef4e4403b8df,2017-11-27,2020-05-04,10.8,14.3,8.6,10.6,163.48,9.2,0.0,87.89,1020.2,,74.3,0.0,,8.8,Partially cloudy,6
7079,d028dcf5-fee4-4a1d-95d6-d0d7273624c5,2017-11-26,2020-05-04,10.7,13.6,8.6,10.5,164.1,12.2,0.0,83.76,1020.2,,79.9,0.0,,8.0,Overcast,6
7080,4f10469a-49f9-41d7-b966-7d219cef90c3,2017-11-25,2020-05-04,8.9,12.5,5.5,11.4,154.33,13.1,0.0,79.66,1019.4,,58.8,0.0,,5.5,Partially cloudy,6
7081,04259cbb-3259-4aa0-911c-88bdf421c76f,2017-11-24,2020-05-04,5.1,13.1,-1.8,19.3,131.78,16.7,0.0,72.55,1020.9,,11.7,0.0,,0.3,Clear,6
7082,16baf674-9c82-47ae-a0e0-0ad0999c53ec,2017-11-23,2020-05-04,6.1,11.9,2.5,20.6,143.25,12.1,0.0,77.38,1013.4,,22.2,0.0,,2.3,Clear,6
7083,5c3576f0-d783-41d7-9cc2-239623dfba90,2017-11-22,2020-05-04,8.8,14.0,3.7,20.9,77.54,21.5,0.0,64.46,1017.1,,6.9,0.0,,2.2,Clear,6
7084,408708ef-b71b-4f1a-a1c2-ffd3d69067f1,2017-11-21,2020-05-04,9.0,13.6,2.4,25.0,77.71,21.1,0.0,69.54,1017.9,,6.5,0.0,,3.5,Clear,6
7085,3c828285-884d-4ab7-bfa4-71ae68253120,2017-11-20,2020-05-04,8.9,13.6,4.0,28.1,95.29,14.0,0.0,63.7,1019.0,,3.2,0.0,,2.2,Clear,6
7086,55321097-b5ab-436b-ab90-a07f9fc0f928,2017-11-19,2020-05-04,9.7,11.1,8.5,21.7,76.33,34.8,0.0,46.9,1019.5,,37.8,0.0,,-1.2,Partially cloudy,6
7087,73868079-bad3-4b7b-aad0-1adea9dc33e4,2017-11-18,2020-05-04,8.8,11.1,6.2,26.2,65.67,37.4,0.0,46.47,1015.6,,12.7,0.2,,-2.2,"Rain, Clear",6
7088,fdf8c477-b35f-4166-85ac-2f288d661ba4,2017-11-17,2020-05-04,11.3,14.3,7.6,9.6,161.55,13.0,0.0,87.41,1006.7,,78.3,0.0,,9.2,Overcast,6
7089,a1f155f5-950a-40aa-b5cb-c3254be32cfd,2017-11-16,2020-05-04,14.9,16.6,13.6,11.7,126.04,29.9,43.2,77.9,1012.7,,80.8,1.3,,11.1,"Rain, Overcast",6
7090,b788df8c-aa41-4827-8ff4-2ec2474ded29,2017-11-15,2020-05-04,10.0,14.0,6.7,11.4,161.04,11.4,0.0,87.54,1014.6,,58.6,0.0,,7.9,Partially cloudy,6
7091,77b063d9-f047-4cd7-9fde-0512bcf30388,2017-11-14,2020-05-04,9.9,14.5,4.5,16.2,129.74,15.8,0.0,82.68,1019.9,,41.7,0.0,,6.9,Partially cloudy,6
7092,c86e9295-533f-49b6-a5ee-1f73e1359285,2017-11-13,2020-05-04,10.8,13.9,8.7,13.2,112.88,12.8,0.0,88.95,1020.5,,70.1,6.6,,9.0,"Rain, Partially cloudy",6
7093,76548dd1-cfd4-470b-a2dd-55679403eb27,2017-11-12,2020-05-04,10.3,15.1,4.7,13.5,103.58,13.7,0.0,81.26,1015.3,,39.3,0.0,,7.1,Partially cloudy,6
7094,8e92d2f6-00bb-47e4-acf3-9945bc0f7994,2017-11-11,2020-05-04,10.8,12.6,8.3,11.9,85.71,36.1,0.0,74.62,1011.7,,78.9,11.6,,6.4,"Rain, Overcast",6
7095,74601eed-6a9f-4dee-a01b-321a743ebeb1,2017-11-10,2020-05-04,12.2,15.5,9.6,9.8,108.58,36.3,0.0,85.94,1008.7,,92.0,86.8,,9.9,"Rain, Overcast",6
7096,458649d8-24c9-4dba-b540-ad58b2f71923,2017-11-09,2020-05-04,12.3,16.6,7.7,10.5,130.46,12.3,0.0,83.46,1019.1,,65.3,0.3,,9.6,"Rain, Partially cloudy",6
7097,af0a9111-b85c-4169-9c69-93ce8172fd10,2017-11-08,2020-05-04,13.3,16.8,9.9,10.0,128.28,24.3,21.6,76.08,1006.6,,44.7,0.0,,9.0,Partially cloudy,6
7098,14916c9e-e49c-47da-b7bc-01f1e1a01ad3,2017-11-07,2020-05-04,13.5,17.6,10.2,10.9,128.42,11.3,0.0,84.26,1016.7,,53.2,0.0,,10.8,Partially cloudy,6
7099,db3f5ba3-4c7b-47e4-a2c6-3a8dfb19e339,2017-11-06,2020-05-04,10.8,16.6,4.2,12.3,135.65,13.2,0.0,81.2,1020.5,,50.9,0.0,,7.6,Partially cloudy,6
7100,a4d174b2-2199-48aa-a4fe-ae453c08e214,2017-11-05,2020-05-04,11.0,16.8,6.8,16.9,158.96,14.9,0.0,77.8,1024.1,,32.8,0.0,,7.0,Partially cloudy,6
7101,f6cc57f1-d715-42f1-918b-a924871f3e3a,2017-11-04,2020-05-04,10.3,15.9,5.0,23.0,128.96,14.6,0.0,63.49,1024.0,,37.5,0.0,,3.2,Partially cloudy,6
7102,2a094abb-050e-4422-8470-bf75524e3323,2017-11-03,2020-05-04,12.3,16.9,6.6,23.1,112.83,20.2,0.0,49.09,1015.3,,22.3,0.0,,1.3,Clear,6
